problem_id,title,title_slug,difficulty,acceptance_rate,likes,dislikes,is_paid_only,topic_tags
237,Delete Node in a Linked List,delete-node-in-a-linked-list,Medium,84.0594921030689,6396,1804,False,Linked List
238,Product of Array Except Self,product-of-array-except-self,Medium,69.00939228404742,26161,1709,False,"Array, Prefix Sum"
239,Sliding Window Maximum,sliding-window-maximum,Hard,48.91113517199644,20638,852,False,"Array, Queue, Sliding Window, Heap (Priority Queue), Monotonic Queue"
240,Search a 2D Matrix II,search-a-2d-matrix-ii,Medium,57.52343195834898,13231,234,False,"Array, Binary Search, Divide and Conquer, Matrix"
241,Different Ways to Add Parentheses,different-ways-to-add-parentheses,Medium,73.3857164936356,6359,398,False,"Math, String, Dynamic Programming, Recursion, Memoization"
242,Valid Anagram,valid-anagram,Easy,68.27545726389825,14490,482,False,"Hash Table, String, Sorting"
243,Shortest Word Distance,shortest-word-distance,Easy,66.34794007189443,1294,129,True,"Array, String"
244,Shortest Word Distance II,shortest-word-distance-ii,Medium,62.93107317325784,1088,407,True,"Array, Hash Table, Two Pointers, String, Design"
245,Shortest Word Distance III,shortest-word-distance-iii,Medium,59.50172176956513,517,101,True,"Array, String"
246,Strobogrammatic Number,strobogrammatic-number,Easy,47.505988084103286,637,1053,True,"Hash Table, Two Pointers, String"
247,Strobogrammatic Number II,strobogrammatic-number-ii,Medium,53.529011047596484,962,263,True,"Array, String, Recursion"
248,Strobogrammatic Number III,strobogrammatic-number-iii,Hard,42.711691083298135,308,193,True,"Array, String, Recursion"
249,Group Shifted Strings,group-shifted-strings,Medium,67.83324020082497,1786,447,True,"Array, Hash Table, String"
250,Count Univalue Subtrees,count-univalue-subtrees,Medium,57.56267395442688,1246,457,True,"Tree, Depth-First Search, Binary Tree"
251,Flatten 2D Vector,flatten-2d-vector,Medium,50.52199030294694,740,418,True,"Array, Two Pointers, Design, Iterator"
252,Meeting Rooms,meeting-rooms,Easy,59.476126352126535,2129,117,True,"Array, Sorting"
253,Meeting Rooms II,meeting-rooms-ii,Medium,52.72776623741247,7255,177,True,"Array, Two Pointers, Greedy, Sorting, Heap (Priority Queue), Prefix Sum"
254,Factor Combinations,factor-combinations,Medium,50.56262458115726,1181,76,True,Backtracking
255,Verify Preorder Sequence in Binary Search Tree,verify-preorder-sequence-in-binary-search-tree,Medium,51.799277662252386,1270,90,True,"Array, Stack, Tree, Binary Search Tree, Recursion, Monotonic Stack, Binary Tree"
256,Paint House,paint-house,Medium,64.47138169886985,2387,134,True,"Array, Dynamic Programming"
257,Binary Tree Paths,binary-tree-paths,Easy,68.86282311692973,7312,353,False,"String, Backtracking, Tree, Depth-First Search, Binary Tree"
258,Add Digits,add-digits,Easy,69.03866657344857,5551,1986,False,"Math, Simulation, Number Theory"
259,3Sum Smaller,3sum-smaller,Medium,51.36368676934929,1632,169,True,"Array, Two Pointers, Binary Search, Sorting"
260,Single Number III,single-number-iii,Medium,70.2094212147435,6860,278,False,"Array, Bit Manipulation"
261,Graph Valid Tree,graph-valid-tree,Medium,50.04832975335161,3469,116,True,"Depth-First Search, Breadth-First Search, Union-Find, Graph Theory"
262,Trips and Users,trips-and-users,Hard,38.544143073265616,1456,711,False,Database
263,Ugly Number,ugly-number,Easy,43.71231776089537,3895,1800,False,Math
264,Ugly Number II,ugly-number-ii,Medium,49.66049902772022,6909,454,False,"Hash Table, Math, Dynamic Programming, Heap (Priority Queue)"
265,Paint House II,paint-house-ii,Hard,57.186740149190996,1350,40,True,"Array, Dynamic Programming"
266,Palindrome Permutation,palindrome-permutation,Easy,68.68657683451096,1106,75,True,"Hash Table, String, Bit Manipulation"
267,Palindrome Permutation II,palindrome-permutation-ii,Medium,42.37366352157547,899,98,True,"Hash Table, String, Backtracking"
268,Missing Number,missing-number,Easy,72.20952891490333,14415,3480,False,"Array, Hash Table, Math, Binary Search, Bit Manipulation, Sorting"
269,Alien Dictionary,alien-dictionary,Hard,37.248463308589685,4680,1039,True,"Array, String, Depth-First Search, Breadth-First Search, Graph Theory, Topological Sort"
270,Closest Binary Search Tree Value,closest-binary-search-tree-value,Easy,49.16953313770073,1903,166,True,"Binary Search, Tree, Depth-First Search, Binary Search Tree, Binary Tree"
271,Encode and Decode Strings,encode-and-decode-strings,Medium,51.69929891270086,1585,454,True,"Array, String, Design"
272,Closest Binary Search Tree Value II,closest-binary-search-tree-value-ii,Hard,61.24498515083624,1345,51,True,"Two Pointers, Stack, Tree, Depth-First Search, Binary Search Tree, Heap (Priority Queue), Binary Tree"
273,Integer to English Words,integer-to-english-words,Hard,35.073952145805,3868,6847,False,"Math, String, Recursion"
274,H-Index,h-index,Medium,41.56830620222883,1927,921,False,"Array, Sorting, Counting Sort"
275,H-Index II,h-index-ii,Medium,39.708024739821866,547,169,False,"Array, Binary Search"
276,Paint Fence,paint-fence,Medium,48.45923623808129,1642,398,True,Dynamic Programming
277,Find the Celebrity,find-the-celebrity,Medium,49.02873984530453,3013,322,True,"Two Pointers, Graph Theory, Interactive"
278,First Bad Version,first-bad-version,Easy,47.28250744002907,9087,3449,False,"Binary Search, Interactive"
279,Perfect Squares,perfect-squares,Medium,56.64762322680821,11911,493,False,"Math, Dynamic Programming, Breadth-First Search"
280,Wiggle Sort,wiggle-sort,Medium,68.466405776806,1248,103,True,"Array, Greedy, Sorting"
281,Zigzag Iterator,zigzag-iterator,Medium,67.07034344564052,712,43,True,"Array, Design, Queue, Iterator"
282,Expression Add Operators,expression-add-operators,Hard,43.37227467500914,3812,734,False,"Math, String, Backtracking"
283,Move Zeroes,move-zeroes,Easy,63.998793407776866,19630,611,False,"Array, Two Pointers"
284,Peeking Iterator,peeking-iterator,Medium,61.61087890907453,1920,1053,False,"Array, Design, Iterator"
285,Inorder Successor in BST,inorder-successor-in-bst,Medium,51.23320047433955,2652,94,True,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
286,Walls and Gates,walls-and-gates,Medium,64.0515224219871,3336,73,True,"Array, Breadth-First Search, Matrix"
287,Find the Duplicate Number,find-the-duplicate-number,Medium,64.53619037464351,25666,5867,False,"Array, Two Pointers, Binary Search, Bit Manipulation"
288,Unique Word Abbreviation,unique-word-abbreviation,Medium,27.536330786737683,219,1857,True,"Array, Hash Table, String, Design"
289,Game of Life,game-of-life,Medium,72.73752979111173,6851,619,False,"Array, Matrix, Simulation"
290,Word Pattern,word-pattern,Easy,44.24917574222094,8032,1151,False,"Hash Table, String"
291,Word Pattern II,word-pattern-ii,Medium,48.8499140773768,944,78,True,"Hash Table, String, Backtracking"
292,Nim Game,nim-game,Easy,59.96275684566675,2041,2753,False,"Math, Brainteaser, Game Theory"
293,Flip Game,flip-game,Easy,65.0584401264365,232,478,True,String
294,Flip Game II,flip-game-ii,Medium,52.34888722455459,629,68,True,"Math, Dynamic Programming, Backtracking, Memoization, Game Theory"
295,Find Median from Data Stream,find-median-from-data-stream,Hard,54.64769186457542,13324,283,False,"Two Pointers, Design, Sorting, Heap (Priority Queue), Data Stream"
296,Best Meeting Point,best-meeting-point,Hard,61.46203158911568,1217,108,True,"Array, Math, Sorting, Matrix"
297,Serialize and Deserialize Binary Tree,serialize-and-deserialize-binary-tree,Hard,60.984677256709354,11241,433,False,"String, Tree, Depth-First Search, Breadth-First Search, Design, Binary Tree"
298,Binary Tree Longest Consecutive Sequence,binary-tree-longest-consecutive-sequence,Medium,54.79611612151763,1186,239,True,"Tree, Depth-First Search, Binary Tree"
299,Bulls and Cows,bulls-and-cows,Medium,52.63287575204778,2639,1821,False,"Hash Table, String, Counting"
300,Longest Increasing Subsequence,longest-increasing-subsequence,Medium,59.5875924217851,22865,517,False,"Array, Binary Search, Dynamic Programming"
301,Remove Invalid Parentheses,remove-invalid-parentheses,Hard,50.00484982682689,6080,303,False,"String, Backtracking, Breadth-First Search"
302,Smallest Rectangle Enclosing Black Pixels,smallest-rectangle-enclosing-black-pixels,Hard,60.9350506291573,564,107,True,"Array, Binary Search, Depth-First Search, Breadth-First Search, Matrix"
303,Range Sum Query - Immutable,range-sum-query-immutable,Easy,72.56524242181563,3908,2024,False,"Array, Design, Prefix Sum"
304,Range Sum Query 2D - Immutable,range-sum-query-2d-immutable,Medium,58.4994643494822,5436,372,False,"Array, Design, Matrix, Prefix Sum"
305,Number of Islands II,number-of-islands-ii,Hard,40.65476478533059,1998,78,True,"Array, Hash Table, Union-Find"
306,Additive Number,additive-number,Medium,34.00299149814005,1291,830,False,"String, Backtracking"
307,Range Sum Query - Mutable,range-sum-query-mutable,Medium,43.28028695748162,5189,274,False,"Array, Divide and Conquer, Design, Binary Indexed Tree, Segment Tree"
308,Range Sum Query 2D - Mutable,range-sum-query-2d-mutable,Medium,45.517707854224724,822,97,True,"Array, Design, Binary Indexed Tree, Segment Tree, Matrix"
309,Best Time to Buy and Sell Stock with Cooldown,best-time-to-buy-and-sell-stock-with-cooldown,Medium,62.29113553263943,10113,350,False,"Array, Dynamic Programming"
310,Minimum Height Trees,minimum-height-trees,Medium,42.61767993474574,8978,418,False,"Depth-First Search, Breadth-First Search, Graph Theory, Topological Sort"
311,Sparse Matrix Multiplication,sparse-matrix-multiplication,Medium,69.3181326124744,1131,374,True,"Array, Hash Table, Matrix"
312,Burst Balloons,burst-balloons,Hard,63.781286441051634,9858,294,False,"Array, Dynamic Programming"
313,Super Ugly Number,super-ugly-number,Medium,46.263213186427336,2303,408,False,"Array, Math, Dynamic Programming"
314,Binary Tree Vertical Order Traversal,binary-tree-vertical-order-traversal,Medium,57.859682943177404,3471,354,True,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Sorting, Binary Tree"
315,Count of Smaller Numbers After Self,count-of-smaller-numbers-after-self,Hard,43.75050155826595,9294,254,False,"Array, Binary Search, Divide and Conquer, Binary Indexed Tree, Segment Tree, Merge Sort, Ordered Set"
316,Remove Duplicate Letters,remove-duplicate-letters,Medium,53.45033993324778,9363,706,False,"String, Stack, Greedy, Monotonic Stack"
317,Shortest Distance from All Buildings,shortest-distance-from-all-buildings,Hard,44.953255058949885,1992,342,True,"Array, Breadth-First Search, Matrix"
318,Maximum Product of Word Lengths,maximum-product-of-word-lengths,Medium,61.34254552066163,3634,146,False,"Array, String, Bit Manipulation"
319,Bulb Switcher,bulb-switcher,Medium,56.04812235052311,2979,3245,False,"Math, Brainteaser"
320,Generalized Abbreviation,generalized-abbreviation,Medium,60.44267832306775,712,232,True,"String, Backtracking, Bit Manipulation"
321,Create Maximum Number,create-maximum-number,Hard,35.76973119730593,2151,376,False,"Array, Two Pointers, Stack, Greedy, Monotonic Stack"
322,Coin Change,coin-change,Medium,48.64570759492767,21097,548,False,"Array, Dynamic Programming, Breadth-First Search"
323,Number of Connected Components in an Undirected Graph,number-of-connected-components-in-an-undirected-graph,Medium,65.03767681663949,2817,111,True,"Depth-First Search, Breadth-First Search, Union-Find, Graph Theory"
324,Wiggle Sort II,wiggle-sort-ii,Medium,37.62405058514681,3262,983,False,"Array, Divide and Conquer, Greedy, Sorting, Quickselect"
325,Maximum Size Subarray Sum Equals k,maximum-size-subarray-sum-equals-k,Medium,50.89796805141047,2128,66,True,"Array, Hash Table, Prefix Sum"
326,Power of Three,power-of-three,Easy,51.24911536891241,3734,317,False,"Math, Recursion"
327,Count of Range Sum,count-of-range-sum,Hard,39.18502392550761,2534,267,False,"Array, Binary Search, Divide and Conquer, Binary Indexed Tree, Segment Tree, Merge Sort, Ordered Set"
328,Odd Even Linked List,odd-even-linked-list,Medium,62.602389979713216,11598,601,False,Linked List
329,Longest Increasing Path in a Matrix,longest-increasing-path-in-a-matrix,Hard,56.75663262128666,9575,147,False,"Array, Dynamic Programming, Depth-First Search, Breadth-First Search, Graph Theory, Topological Sort, Memoization, Matrix"
330,Patching Array,patching-array,Hard,54.3773874075995,2453,203,False,"Array, Greedy"
331,Verify Preorder Serialization of a Binary Tree,verify-preorder-serialization-of-a-binary-tree,Medium,47.490400095651474,2464,133,False,"String, Stack, Tree, Binary Tree"
332,Reconstruct Itinerary,reconstruct-itinerary,Hard,44.68890112232981,6359,1930,False,"Array, String, Depth-First Search, Graph Theory, Sorting, Heap (Priority Queue), Eulerian Circuit"
333,Largest BST Subtree,largest-bst-subtree,Medium,45.90196467553086,1570,148,True,"Dynamic Programming, Tree, Depth-First Search, Binary Search Tree, Binary Tree"
334,Increasing Triplet Subsequence,increasing-triplet-subsequence,Medium,39.44879415385718,8913,694,False,"Array, Greedy"
335,Self Crossing,self-crossing,Hard,35.22360239609567,417,523,False,"Array, Math, Geometry"
336,Palindrome Pairs,palindrome-pairs,Hard,37.31339859635063,4647,481,False,"Array, Hash Table, String, Trie, Hash Function"
337,House Robber III,house-robber-iii,Medium,56.02205162575697,9163,158,False,"Dynamic Programming, Tree, Depth-First Search, Binary Tree"
338,Counting Bits,counting-bits,Easy,80.69334927374433,12015,615,False,"Dynamic Programming, Bit Manipulation"
339,Nested List Weight Sum,nested-list-weight-sum,Medium,85.97606266421684,1873,487,True,"Depth-First Search, Breadth-First Search"
340,Longest Substring with At Most K Distinct Characters,longest-substring-with-at-most-k-distinct-characters,Medium,50.05009340397437,2905,81,True,"Hash Table, String, Sliding Window"
341,Flatten Nested List Iterator,flatten-nested-list-iterator,Medium,65.74895612700678,5084,1798,False,"Stack, Tree, Depth-First Search, Design, Queue, Iterator"
342,Power of Four,power-of-four,Easy,52.197997110073516,4501,424,False,"Math, Bit Manipulation, Recursion"
343,Integer Break,integer-break,Medium,62.4299432628627,5415,467,False,"Math, Dynamic Programming"
344,Reverse String,reverse-string,Easy,80.94552483787227,9655,1217,False,"Two Pointers, String"
345,Reverse Vowels of a String,reverse-vowels-of-a-string,Easy,61.60074769913504,5421,2863,False,"Two Pointers, String"
346,Moving Average from Data Stream,moving-average-from-data-stream,Easy,80.22743661786399,1756,194,True,"Array, Design, Queue, Data Stream"
347,Top K Frequent Elements,top-k-frequent-elements,Medium,66.72464038320103,19670,858,False,"Array, Hash Table, Divide and Conquer, Sorting, Heap (Priority Queue), Bucket Sort, Counting, Quickselect"
348,Design Tic-Tac-Toe,design-tic-tac-toe,Medium,58.749003130907376,2167,120,True,"Array, Hash Table, Design, Matrix, Simulation"
349,Intersection of Two Arrays,intersection-of-two-arrays,Easy,77.94692118885895,6990,2349,False,"Array, Hash Table, Two Pointers, Binary Search, Sorting"
350,Intersection of Two Arrays II,intersection-of-two-arrays-ii,Easy,60.026610439265816,8237,1010,False,"Array, Hash Table, Two Pointers, Binary Search, Sorting"
351,Android Unlock Patterns,android-unlock-patterns,Medium,53.87002230009558,213,240,True,"Dynamic Programming, Backtracking, Bit Manipulation, Bitmask"
352,Data Stream as Disjoint Intervals,data-stream-as-disjoint-intervals,Hard,60.22916976217737,1825,376,False,"Hash Table, Binary Search, Union-Find, Design, Data Stream, Ordered Set"
353,Design Snake Game,design-snake-game,Medium,40.03767015353214,1016,353,True,"Array, Hash Table, Design, Queue, Simulation"
354,Russian Doll Envelopes,russian-doll-envelopes,Hard,37.97939846349406,6508,173,False,"Array, Binary Search, Dynamic Programming, Sorting"
355,Design Twitter,design-twitter,Medium,44.9822552602499,4761,665,False,"Hash Table, Linked List, Design, Heap (Priority Queue)"
356,Line Reflection,line-reflection,Medium,36.38431458083413,317,642,True,"Array, Hash Table, Math"
357,Count Numbers with Unique Digits,count-numbers-with-unique-digits,Medium,55.85274737433649,1735,1526,False,"Math, Dynamic Programming, Backtracking"
